Fracture Date,Year,UWI,Well Area Name,Latitude_dd,Longitude_dd,Total Water Volume (m^3)
2024-03-13,2024,202B014C094A1300,INGA NORTH,56.72870277777778,-121.77416944444444,34002.22
2024-03-13,2024,200D003C094A1300,INGA NORTH,56.72861666666667,-121.774125,40044.01
2024-03-13,2024,200C002C094A1300,INGA NORTH,56.72826944444444,-121.77393888888889,37200.72
2024-03-13,2024,202C002C094A1300,INGA NORTH,56.728183333333334,-121.77389444444444,26453.87
2024-03-13,2024,200A014C094A1300,INGA NORTH,56.72896111111111,-121.77430833333334,38663.05
2024-03-13,2024,202A014C094A1300,INGA NORTH,56.728875,-121.77426111111112,51712.96
2024-03-13,2024,200B072K094A1200,INGA NORTH,56.72853055555556,-121.77407777777778,33446.75
2024-03-13,2024,202A015C094A1300,INGA NORTH,56.72835555555556,-121.77398611111111,46670.85
2024-03-13,2024,200B014C094A1300,INGA NORTH,56.72878888888889,-121.77421666666666,48166.69
2024-03-12,2024,100142107818W600,SUNDOWN,55.758208333333336,-120.70080555555556,25144.96
2024-03-12,2024,100152107818W600,SUNDOWN,55.758208333333336,-120.70072777777779,23112.69
2024-03-12,2024,100132107818W600,SUNDOWN,55.758208333333336,-120.70088611111112,26505.6
2024-03-12,2024,100052107818W600,SUNDOWN,55.758208333333336,-120.70104444444445,21510.9
2024-03-12,2024,102122107818W600,SUNDOWN,55.758208333333336,-120.70096666666667,23679.43
2024-03-09,2024,200A006B094G0100,TOWN,57.016774999999996,-122.21884722222222,10741.28
2024-03-09,2024,203A006B094G0100,TOWN,57.01680277777778,-122.21868888888889,17693.7
2024-03-08,2024,205C097J094B1600,TOWN,57.01672222222222,-122.21916111111112,9577.7
2024-03-08,2024,202B097D094H0400,AITKEN CREEK NORTH,57.05715555555555,-121.93594444444444,13242.06
2024-03-08,2024,207C097J094B1600,TOWN,57.01674722222222,-122.21900277777777,14109.7
2024-03-07,2024,202A006B094G0100,TOWN,57.01678888888889,-122.21876944444445,22045.2
2024-03-06,2024,200D088D094H0400,AITKEN CREEK NORTH,57.05713333333333,-121.9360138888889,12599.18
2024-03-04,2024,200D097D094H0400,AITKEN CREEK NORTH,57.057177777777774,-121.93587500000001,12865.21
2024-03-04,2024,206C097J094B1600,TOWN,57.01673611111111,-122.21908333333333,16991.3
2024-03-02,2024,100053208114W600,MICA,56.056866666666664,-120.11982777777777,32152.97
2024-03-02,2024,100043208114W600,MICA,56.056777777777775,-120.11982777777777,33476.21
2024-03-02,2024,100091208015W600,DOE,55.92081944444444,-120.19515,12724.09
2024-03-02,2024,202C088D094H0400,AITKEN CREEK NORTH,57.057113888888885,-121.93608611111111,14218.83
2024-03-01,2024,100122107818W600,SUNDOWN,55.75874722222222,-120.70136388888889,22161.95
2024-03-01,2024,102042107818W600,SUNDOWN,55.75874722222222,-120.70168333333334,18711.39
2024-03-01,2024,102131607818W600,SUNDOWN,55.75874722222222,-120.70160277777778,18868.76
2024-03-01,2024,100123208114W600,MICA,56.05695833333333,-120.11982777777777,33177.26
2024-03-01,2024,100042107818W600,SUNDOWN,55.75874722222222,-120.70152222222222,19725.83
2024-03-01,2024,100131607818W600,SUNDOWN,55.75874722222222,-120.70144444444445,16406.54
2024-03-01,2024,102161408015W600,DOE,55.92081944444444,-120.19530833333334,13275.3
2024-02-29,2024,102123207914W600,DOE,55.92081944444444,-120.19466944444444,21427.23
2024-02-29,2024,100151408015W600,DOE,55.92081944444444,-120.19546944444444,17466.15
2024-02-29,2024,100053207914W600,DOE,55.92081944444444,-120.19482777777777,21733.42
2024-02-29,2024,100083107914W600,DOE,55.92081944444444,-120.19498888888889,20710.69
2024-02-28,2024,200B006E094H0400,NIG CREEK WEST,57.058699999999995,-121.90771944444445,19363.81
2024-02-28,2024,100022608114W600,MICA,56.057136111111106,-120.11982777777777,28584.62
2024-02-28,2024,100072608114W600,MICA,56.057224999999995,-120.11983055555555,28919.15
2024-02-27,2024,100133208114W600,MICA,56.05704722222222,-120.11982777777777,27913.36
2024-02-26,2024,200C096D094H0400,NIG CREEK WEST,57.058658333333334,-121.9077388888889,33270.47
2024-02-24,2024,202B063H094B0900,TOWN,56.61445555555556,-122.010775,25285.31
2024-02-24,2024,203B062H094B0900,TOWN,56.61445555555556,-122.01053333333333,16876.78
2024-02-24,2024,203A063H094B0900,TOWN,56.61445555555556,-122.01069444444444,23169.75
2024-02-24,2024,204A063H094B0900,TOWN,56.61445555555556,-122.01061388888888,19408.22
2024-02-23,2024,200A006E094H0400,NIG CREEK WEST,57.05874444444444,-121.90769722222223,22477.61
2024-02-23,2024,203C053H094B0900,TOWN,56.61445555555556,-122.01085555555555,21417.49
2024-02-23,2024,202C053H094B0900,TOWN,56.61445277777778,-122.0109361111111,23605.77
2024-02-22,2024,202A062H094B0900,TOWN,56.61445555555556,-122.01037222222222,18387.35
2024-02-20,2024,100032608018W600,TOWER LAKE,55.998872222222225,-120.70768611111112,36754.0
2024-02-20,2024,102022608018W600,TOWER LAKE,55.998872222222225,-120.707525,36582.0
2024-02-19,2024,100022608018W600,TOWER LAKE,55.998872222222225,-120.70720555555556,33196.0
2024-02-19,2024,200B005E094H0400,NIG CREEK WEST,57.05878611111111,-121.90767777777778,17777.05
2024-02-19,2024,100072608018W600,TOWER LAKE,55.998872222222225,-120.70736666666667,30574.0
2024-02-19,2024,100082608018W600,TOWER LAKE,55.998872222222225,-120.7061638888889,30534.0
2024-02-18,2024,100012608018W600,TOWER LAKE,55.998872222222225,-120.706325,23066.0
2024-02-17,2024,103022608018W600,TOWER LAKE,55.998872222222225,-120.70648333333334,33867.0
2024-02-17,2024,104022608018W600,TOWER LAKE,55.998872222222225,-120.70664444444445,23642.0
2024-02-16,2024,200B021E094B1600,BLAIR,56.82345555555556,-122.360475,14554.6
2024-02-16,2024,200D012E094B1600,BLAIR,56.82338888888889,-122.36044166666666,16468.0
2024-02-16,2024,200A012E094B1600,DAIBER,56.823325000000004,-122.3604111111111,16600.9
2024-02-16,2024,104092308018W600,SUNSET PRAIRIE,55.95084166666667,-120.71707500000001,14573.7
2024-02-15,2024,200D021E094B1600,BLAIR,56.82358611111111,-122.3605361111111,21900.9
2024-02-15,2024,103162308018W600,SUNSET PRAIRIE,55.95093055555556,-120.7169,13388.7
2024-02-15,2024,200C021E094B1600,BLAIR,56.82351944444445,-122.36050555555555,21144.3
2024-02-13,2024,104082308018W600,SUNSET PRAIRIE,55.950719444444445,-120.71730555555555,9471.6
2024-02-12,2024,103082308018W600,SUNSET PRAIRIE,55.95069166666667,-120.71736111111112,9797.0
2024-02-11,2024,103092308018W600,SUNSET PRAIRIE,55.950811111111115,-120.71713055555556,9437.8
2024-02-11,2024,100092308018W600,SUNSET PRAIRIE,55.95075,-120.71724722222223,9544.6
2024-02-11,2024,102092308018W600,SUNSET PRAIRIE,55.95078055555556,-120.71718888888888,11074.8
2024-02-10,2024,203A063H094B0900,TOWN,56.61445555555556,-122.01069444444444,23169.75
2024-02-09,2024,200B063H094B0900,TOWN,56.61479722222222,-122.00973055555555,1293.95
2024-02-09,2024,100162308018W600,SUNSET PRAIRIE,55.95087222222222,-120.71701666666667,8029.8
2024-02-08,2024,102162308018W600,SUNSET PRAIRIE,55.95090277777778,-120.71695833333334,7812.6
2024-02-08,2024,100143008723W600,INGA,56.55458333333333,-121.65023611111111,29205.38
2024-02-06,2024,103113607818W600,SUNRISE,55.7923,-120.62000833333333,16711.65
2024-02-06,2024,100143607818W600,SUNRISE,55.792680555555556,-120.61932777777777,26676.26
2024-02-05,2024,102153008723W600,INGA,56.55449722222222,-121.64995277777778,28796.97
2024-02-03,2024,100113607818W600,SUNRISE,55.79255277777778,-120.61955555555555,27926.76
2024-02-03,2024,102143607818W600,SUNRISE,55.79261666666667,-120.61944166666666,15254.88
2024-02-03,2024,102153607818W600,SUNRISE,55.792363888888886,-120.61989444444444,22586.55
2024-02-03,2024,100153607818W600,SUNRISE,55.792744444444445,-120.61921666666666,16082.71
2024-02-03,2024,102020607917W600,SUNRISE,55.792427777777775,-120.61978055555555,23862.42
2024-02-03,2024,102113607818W600,SUNRISE,55.79248888888889,-120.61966944444444,14593.09
2024-02-02,2024,100020607917W600,SUNRISE,55.79286944444444,-120.61898888888888,16626.0
2024-02-02,2024,104163008723W600,INGA,56.55441111111111,-121.64966944444446,29521.74
2024-02-02,2024,100030607917W600,SUNRISE,55.79280555555555,-120.61910277777777,29813.67
2024-01-31,2024,202A059I094B0900,GUNDY CREEK WEST,56.74004722222222,-122.145075,34669.2
2024-01-31,2024,200B058I094B0900,GUNDY CREEK WEST,56.74006666666667,-122.1449138888889,36668.35
2024-01-31,2024,200B059I094B0900,GUNDY CREEK WEST,56.740027777777776,-122.14523333333334,24773.4
2024-01-31,2024,202A058I094B0900,GUNDY CREEK WEST,56.74013611111111,-122.14435555555556,42348.23
2024-01-31,2024,200D082J094B0900,GUNDY CREEK WEST,56.74016666666667,-122.14411666666668,44036.36
2024-01-31,2024,203A058I094B0900,GUNDY CREEK WEST,56.74014722222222,-122.14427777777779,36679.0
2024-01-31,2024,200D058I094B0900,GUNDY CREEK WEST,56.74015555555555,-122.14419722222223,38623.7
2024-01-30,2024,200A059I094B0900,GUNDY CREEK WEST,56.74005833333334,-122.14499444444445,28482.8
2024-01-29,2024,200A058I094B0900,GUNDY CREEK WEST,56.74012777777778,-122.14443611111112,40910.7
2024-01-28,2024,203A059I094B0900,GUNDY CREEK WEST,56.74003888888889,-122.14515277777778,24803.0
2024-01-28,2024,100091608218W600,SEPTIMUS,56.10868888888889,-120.80564444444444,27609.0
2024-01-28,2024,102081608218W600,SEPTIMUS,56.10863333333334,-120.80555,26614.0
2024-01-28,2024,100081608218W600,SEPTIMUS,56.10857777777778,-120.80545555555555,25318.0
2024-01-28,2024,102011608218W600,SEPTIMUS,56.10837222222222,-120.80546666666666,22483.0
2024-01-28,2024,102091608218W600,SEPTIMUS,56.10874444444445,-120.8057361111111,25147.0
2024-01-25,2024,100090408524W600,ATTACHIE,56.317327777777784,-121.68966944444445,30668.63
2024-01-24,2024,200D077I094B0900,TOWN,56.740027777777776,-122.07451388888889,5399.61
2024-01-23,2024,103163008425W600,ALTARES,56.33737777777778,-121.96403055555555,21293.9
2024-01-23,2024,104132908425W600,ALTARES,56.33768611111111,-121.9637,25555.28
2024-01-23,2024,103132908425W600,ALTARES,56.337611111111116,-121.96378333333334,20631.36
2024-01-23,2024,105163008425W600,ALTARES,56.33753333333333,-121.9638638888889,24726.89
2024-01-23,2024,104043208425W600,ALTARES,56.33799444444445,-121.96336666666667,19254.34
2024-01-23,2024,104163008425W600,ALTARES,56.33745555555556,-121.96394722222223,19786.88
2024-01-23,2024,102043208425W600,ALTARES,56.33784166666667,-121.96353333333333,20514.39
2024-01-23,2024,103043208425W600,ALTARES,56.337919444444445,-121.96345000000001,20383.41
2024-01-23,2024,105132908425W600,ALTARES,56.337763888888894,-121.96361666666667,20389.85
2024-01-22,2024,100151707916W600,SUNRISE,55.88131388888889,-120.52270277777778,28113.0
2024-01-22,2024,103111907916W600,SUNRISE,55.88140555555555,-120.52269444444444,16317.0
2024-01-21,2024,102151907916W600,SUNRISE,55.88149444444444,-120.5226888888889,16893.0
2024-01-20,2024,102161707916W600,SUNRISE,55.88267777777778,-120.52349444444444,43524.0
2024-01-20,2024,100161707916W600,SUNRISE,55.882583333333336,-120.5235,50598.0
2024-01-19,2024,100012007916W600,SUNRISE,55.88276944444444,-120.52348888888889,37654.0
2024-01-17,2024,100093308424W600,ATTACHIE,56.31733055555556,-121.68999444444445,20305.69
2024-01-16,2024,102132608424W600,ATTACHIE,56.317327777777784,-121.68983333333334,26078.66
2024-01-11,2024,100142608016W600,DOE,55.95937777777778,-120.37358611111111,174.4
2024-01-10,2024,100013608016W600,PARKLAND,55.97462222222222,-120.39792777777778,26669.71
2024-01-10,2024,103083608016W600,PARKLAND,55.97471111111111,-120.39794722222223,25503.09
2024-01-10,2024,100093608016W600,PARKLAND,55.9748,-120.39796666666668,26838.34
2024-01-10,2024,102093608016W600,PARKLAND,55.97488888888889,-120.39798333333334,27492.78
2024-01-10,2024,100092608016W600,DOE,55.961241666666666,-120.34676666666667,107.9
2024-01-10,2024,100163608016W600,PARKLAND,55.97497777777778,-120.39800277777779,31316.42
2024-01-07,2024,202C093G094B1600,TOWN,56.890972222222224,-122.12898333333332,19940.7
2024-01-07,2024,200C093G094B1600,TOWN,56.89098611111111,-122.12890555555555,13860.4
2024-01-07,2024,202A094G094B1600,TOWN,56.89091388888889,-122.12929444444444,23898.0
2024-01-07,2024,200A094G094B1600,TOWN,56.89094166666666,-122.12913888888889,13580.0
2024-01-07,2024,200D094G094B1600,TOWN,56.89095833333333,-122.1290611111111,27394.2
2024-01-07,2024,202B094G094B1600,TOWN,56.89088611111111,-122.12944722222221,13695.5
2024-01-07,2024,200B094G094B1600,TOWN,56.8909,-122.12937222222222,27955.3
2024-01-07,2024,203A094G094B1600,TOWN,56.89086944444444,-122.12952499999999,20453.7
2023-12-30,2023,103050508120W600,GROUNDBIRCH,55.994641666666666,-121.066075,18447.23
2023-12-30,2023,100040508120W600,GROUNDBIRCH,55.99461388888889,-121.06610833333333,19178.63
2023-12-30,2023,102050508120W600,GROUNDBIRCH,55.99469444444445,-121.06600555555555,18281.43
2023-12-30,2023,102080308120W600,GROUNDBIRCH,55.99466666666667,-121.06604166666666,17456.04
2023-12-30,2023,100080308120W600,GROUNDBIRCH,55.99471944444444,-121.06597222222221,17245.01
2023-12-17,2023,200A052L094H0300,BIRLEY CREEK,57.19484444444444,-121.36198333333333,10531.66
2023-12-16,2023,105112808017W600,TOWER LAKE,55.98760277777778,-120.64530277777779,28934.0
2023-12-16,2023,200B052L094H0300,BIRLEY CREEK,57.19481944444444,-121.36204722222222,11632.96
2023-12-16,2023,104152808017W600,TOWER LAKE,55.988197222222226,-120.64474444444446,30889.0
2023-12-16,2023,103152808017W600,TOWER LAKE,55.98776111111111,-120.64515277777778,31262.0
2023-12-15,2023,202D052L094H0300,BIRLEY CREEK,57.194872222222216,-121.36191944444444,11877.99
2023-12-15,2023,100152808017W600,TOWER LAKE,55.98835833333334,-120.64459722222223,32327.0
2023-12-15,2023,106112808017W600,TOWER LAKE,55.98803888888889,-120.64489444444445,31561.0
2023-12-14,2023,102143307817W600,SUNRISE,55.787752777777776,-120.53296388888889,22735.11
2023-12-14,2023,100040307917W600,SUNRISE,55.787752777777776,-120.53280555555556,31789.08
2023-12-14,2023,103143307817W600,SUNRISE,55.787752777777776,-120.53267777777778,18112.21
2023-12-14,2023,104143307817W600,SUNRISE,55.787752777777776,-120.53248611111111,18515.03
2023-12-14,2023,100143307817W600,SUNRISE,55.787752777777776,-120.533125,26441.44
2023-12-14,2023,100142808017W600,TOWER LAKE,55.98811944444444,-120.64481944444445,25864.0
2023-12-14,2023,102152808017W600,TOWER LAKE,55.98827777777778,-120.64467222222223,19510.0
2023-12-14,2023,102133307817W600,SUNRISE,55.787752777777776,-120.53328333333333,17207.42
2023-12-12,2023,104112808017W600,TOWER LAKE,55.987680555555556,-120.64522777777779,17345.0
2023-12-09,2023,204A073I094B0900,BLUEBERRY WEST,56.70926388888889,-122.02624166666666,18651.63
2023-12-09,2023,206B072I094B0900,BLUEBERRY WEST,56.70926111111111,-122.026,17306.34
2023-12-09,2023,200C073I094B0900,BLUEBERRY WEST,56.70926388888889,-122.02640277777778,22423.86
2023-12-09,2023,205A072I094B0900,BLUEBERRY WEST,56.70926111111111,-122.02583888888888,17516.85
2023-12-08,2023,203A073I094B0900,BLUEBERRY WEST,56.70925833333334,-122.02567222222223,16103.34
2023-12-08,2023,207B072I094B0900,BLUEBERRY WEST,56.70926111111111,-122.02608055555555,18125.53
2023-12-06,2023,205A073I094B0900,BLUEBERRY WEST,56.70926388888889,-122.02632222222222,15896.11
2023-12-03,2023,200D050C094H0300,NIG CREEK,57.046477777777774,-121.43939444444445,27068.8
2023-12-03,2023,205B072I094B0900,BLUEBERRY WEST,56.70926111111111,-122.02591944444444,20212.61
2023-12-03,2023,200A050C094H0300,NIG,57.04629722222222,-121.43940277777779,27014.1
2023-12-03,2023,202C073I094B0900,BLUEBERRY WEST,56.70926666666667,-122.02648333333333,23125.12
2023-11-29,2023,102121607717W600,SUNDOWN,55.667366666666666,-120.55910833333333,10117.8
2023-11-27,2023,100072608723W600,INGA,56.6024,-121.56449166666667,56070.0
2023-11-27,2023,102072608723W600,INGA,56.60250833333333,-121.56463611111111,62458.55
2023-11-27,2023,100082608723W600,INGA,56.602180555555556,-121.56420277777778,62458.55
2023-11-27,2023,102082608723W600,INGA,56.602291666666666,-121.56434722222222,62458.55
2023-11-26,2023,206B072I094B0900,BLUEBERRY WEST,56.70926111111111,-122.026,17306.34
2023-11-25,2023,202C073I094B0900,BLUEBERRY WEST,56.70926666666667,-122.02648333333333,23125.12
2023-11-23,2023,200A031L094H0500,LAPRISE CREEK,57.44224722222222,-121.92324166666667,22405.04
2023-11-22,2023,200D031L094H0500,LAPRISE CREEK,57.442249999999994,-121.923325,20261.75
2023-11-22,2023,200B034L094H0500,LAPRISE CREEK,57.44224166666666,-121.92316111111111,18995.7
2023-11-21,2023,103121007917W600,SUNRISE,55.85519166666667,-120.63448055555556,30538.0
2023-11-21,2023,100141007917W600,SUNRISE,55.85528055555556,-120.63448055555556,30360.0
2023-11-21,2023,100091708214W600,TWO RIVERS,56.12175555555556,-120.19084166666667,30117.69
2023-11-21,2023,102121007917W600,SUNRISE,55.85501111111111,-120.63448055555556,30628.0
2023-11-21,2023,103051607917W600,SUNRISE,55.85510277777778,-120.63448055555556,11103.0
2023-11-21,2023,104131607717W600,SUNDOWN,55.667366666666666,-120.5591861111111,10369.6
2023-11-21,2023,100041708214W600,TWO RIVERS,56.12150277777778,-120.19084166666667,33094.0
2023-11-21,2023,100021708214W600,TWO RIVERS,56.121627777777775,-120.19084166666667,33411.08
2023-11-21,2023,100011708214W600,TWO RIVERS,56.12169166666667,-120.19084166666667,34892.06
2023-11-20,2023,102141607717W600,SUNDOWN,55.667366666666666,-120.55965555555555,7409.0
2023-11-18,2023,103131607717W600,SUNDOWN,55.667366666666666,-120.55941944444444,7964.4
2023-11-17,2023,104141607717W600,SUNDOWN,55.667366666666666,-120.5595,9058.3
2023-11-17,2023,100071607717W600,SUNDOWN,55.667366666666666,-120.55934166666667,3421.8
2023-11-17,2023,103141607717W600,SUNDOWN,55.667366666666666,-120.55957777777778,9337.4
2023-11-15,2023,200A094H094B0900,TOWN,56.68561944444444,-122.04700833333334,23355.15
2023-11-15,2023,100141607717W600,SUNDOWN,55.667366666666666,-120.55973333333333,8603.4
2023-11-14,2023,100121607717W600,SUNDOWN,55.667366666666666,-120.55926388888889,9956.1
2023-11-12,2023,200C092H094B0900,TOWN,56.68569722222222,-122.04654722222222,18408.38
2023-11-10,2023,202A093H094B0900,TOWN,56.68565833333333,-122.04677777777778,20388.73
2023-11-09,2023,100112307920W600,GROUNDBIRCH,55.87566944444445,-121.06441111111111,29680.62
2023-11-09,2023,100142307920W600,GROUNDBIRCH,55.875702777777775,-121.06441111111111,22059.51
2023-11-09,2023,102112307920W600,GROUNDBIRCH,55.87563611111111,-121.06441388888888,38018.45
2023-11-08,2023,200B093H094B0900,TOWN,56.68563333333333,-122.04693055555555,22940.39
2023-11-07,2023,102071507814W600,BRIARRIDGE,55.734675,-120.03626666666666,21523.0
2023-11-07,2023,102051507814W600,BRIARRIDGE,55.73493333333334,-120.03640833333333,26753.0
2023-11-07,2023,100071507814W600,BRIARRIDGE,55.73484166666667,-120.03620277777777,25655.0
2023-11-07,2023,100081507814W600,BRIARRIDGE,55.73476111111111,-120.03631388888888,17730.0
2023-11-06,2023,200B092H094B0900,TOWN,56.68568611111111,-122.04662499999999,19805.06
2023-11-05,2023,202C092H094B0900,TOWN,56.68571111111111,-122.04646944444444,19170.65
2023-11-03,2023,200B094H094B0900,TOWN,56.685605555555554,-122.04708611111111,22092.53
2023-10-27,2023,203A038D094A1300,BLUEBERRY,56.792541666666665,-121.99008333333333,19279.3
2023-10-27,2023,200D038D094A1300,BLUEBERRY,56.792563888888886,-121.99003055555556,16854.0
2023-10-27,2023,200A038D094A1300,BLUEBERRY,56.79249166666666,-121.99023611111112,25851.6
2023-10-27,2023,202A038D094A1300,BLUEBERRY,56.792516666666664,-121.99016944444445,24434.7
2023-10-26,2023,200A048D094A1300,BLUEBERRY,56.792588888888886,-121.98996111111111,10404.6
2023-10-26,2023,203D028D094A1300,BLUEBERRY,56.79246666666666,-121.99030555555555,20720.2
2023-10-26,2023,102133307915W600,DAWSON CREEK,55.889066666666665,-120.23701944444444,16576.0
2023-10-26,2023,103012607915W600,DAWSON CREEK,55.888616666666664,-120.23702222222222,12590.0
2023-10-26,2023,103042507915W600,DAWSON CREEK,55.888527777777774,-120.23702222222222,13456.0
2023-10-26,2023,202D028D094A1300,BLUEBERRY,56.79244166666666,-121.990375,22389.2
2023-10-26,2023,102040408015W600,DAWSON CREEK,55.889425,-120.23701944444444,17505.0
2023-10-26,2023,104040408015W600,DAWSON CREEK,55.889247222222224,-120.23701944444444,17625.0
2023-10-25,2023,102031607816W600,SUNRISE,55.76951388888889,-120.47166944444444,18889.87
2023-10-25,2023,100031607816W600,SUNRISE,55.76969444444445,-120.47166944444444,21682.72
2023-10-25,2023,100021607816W600,SUNRISE,55.76978333333333,-120.47166944444444,20309.09
2023-10-25,2023,102053307915W600,DAWSON CREEK,55.888708333333334,-120.23702222222222,15484.0
2023-10-25,2023,102123307915W600,DAWSON CREEK,55.88888611111111,-120.23702222222222,16536.0
2023-10-24,2023,100140907816W600,SUNRISE,55.76960555555556,-120.47166944444444,32242.43
2023-10-24,2023,104082707817W600,SUNRISE,55.77042222222222,-120.50540555555555,13042.0
2023-10-24,2023,105072707817W600,SUNRISE,55.770152777777774,-120.50539722222223,20939.0
2023-10-24,2023,102082707817W600,SUNRISE,55.770241666666664,-120.5054,14259.0
2023-10-23,2023,103082707817W600,SUNRISE,55.77033055555555,-120.50540277777777,17931.0
2023-10-21,2023,100133307915W600,DAWSON CREEK,55.889155555555554,-120.23701944444444,20299.0
2023-10-21,2023,100053307915W600,DAWSON CREEK,55.88879722222222,-120.23702222222222,18467.4
2023-10-21,2023,100123307915W600,DAWSON CREEK,55.888977777777775,-120.23702222222222,19807.0
2023-10-20,2023,200B032G094G0100,BEG,57.09160277777778,-122.11745277777777,15022.5
2023-10-20,2023,103040408015W600,DAWSON CREEK,55.88933611111111,-120.23701944444444,21288.0
2023-10-19,2023,100040408015W600,DAWSON CREEK,55.889516666666665,-120.23701944444444,21015.0
2023-10-18,2023,200D033G094G0100,BEG,57.09158888888889,-122.11737777777778,17380.97
2023-10-17,2023,200C087A094G0100,BEG,57.091575,-122.1173,15236.65
2023-10-12,2023,100022008218W600,SEPTIMUS,56.11686944444445,-120.824975,10981.0
2023-10-12,2023,102161308219W600,SEPTIMUS,56.11694722222222,-120.82498333333334,16919.0
2023-10-09,2023,202C074G094B0800,ALTARES,56.422127777777774,-122.212325,19808.6
2023-10-08,2023,206A044J094B1600,TOWN,56.938919444444444,-122.135075,19084.69
2023-10-08,2023,207A044J094B1600,TOWN,56.93895833333333,-122.1351138888889,11979.08
2023-10-08,2023,203B043J094B1600,TOWN,56.93899722222222,-122.13515277777779,15826.97
2023-10-08,2023,102143008723W600,INGA,56.554627777777775,-121.65038055555556,27653.19
2023-10-08,2023,204B043J094B1600,TOWN,56.93903611111111,-122.13519166666667,13183.87
2023-10-07,2023,203C043J094B1600,TOWN,56.939077777777776,-122.13523055555557,20562.09
2023-10-07,2023,204C043J094B1600,TOWN,56.93911666666666,-122.13526666666667,12360.52
2023-10-07,2023,205C053J094B1600,TOWN,56.93919722222222,-122.13534444444446,15852.69
2023-10-07,2023,204B063J094B1600,TOWN,56.93923611111111,-122.13538333333334,23292.97
2023-10-07,2023,204C053J094B1600,TOWN,56.93915555555555,-122.13530555555556,19864.01
2023-10-07,2023,205B063J094B1600,TOWN,56.939274999999995,-122.13542222222223,17978.82
2023-10-06,2023,103153008723W600,INGA,56.554541666666665,-121.65009444444445,24032.28
2023-10-05,2023,200C079B094H0400,NIG CREEK,57.08349722222223,-121.73372222222223,9767.28
2023-10-05,2023,203C036H094B0800,ALTARES,56.338375,-122.04488888888889,26911.17
2023-10-05,2023,202D037H094B0800,ALTARES,56.33830277777778,-122.04518055555555,26022.8
2023-10-05,2023,203D037H094B0800,ALTARES,56.33833888888889,-122.0450361111111,26593.62
2023-10-04,2023,200A090B094H0400,NIG CREEK,57.08345555555556,-121.73386666666667,7559.0
2023-10-03,2023,100153008723W600,INGA,56.554452777777776,-121.64981111111112,26208.96
2023-10-03,2023,202C090B094H0400,NIG CREEK,57.08341666666667,-121.73401111111112,5470.96
2023-10-03,2023,104022708219W600,SEPTIMUS,56.116794444444444,-120.82496666666667,20645.0
2023-10-03,2023,100022208219W600,SEPTIMUS,56.11648888888889,-120.82493333333333,19560.0
2023-10-03,2023,100072208219W600,SEPTIMUS,56.11656666666667,-120.82494166666666,20207.0
2023-10-03,2023,102102208219W600,SEPTIMUS,56.116641666666666,-120.82495,25855.0
2023-10-03,2023,202C068B094H0400,NIG CREEK,57.08357777777778,-121.73343333333334,16111.05
2023-10-01,2023,200C029G094H0400,NIG CREEK,57.08347777777778,-121.73379444444444,12621.92
2023-09-30,2023,202D075G094B0800,ALTARES,56.42222222222222,-122.21215277777777,27509.0
2023-09-30,2023,203D075G094B0800,ALTARES,56.42216111111111,-122.21226666666666,30416.2
2023-09-30,2023,200D075G094B0800,ALTARES,56.42219166666666,-122.21221111111112,28236.1
2023-09-30,2023,203C074G094B0800,ALTARES,56.422066666666666,-122.21239444444444,22052.8
2023-09-29,2023,100043207814W600,DAWSON CREEK,55.812174999999996,-120.16798611111112,13346.0
2023-09-29,2023,100111207915W600,DAWSON CREEK,55.81271388888889,-120.16794722222222,22192.0
2023-09-29,2023,100041207915W600,DAWSON CREEK,55.812444444444445,-120.16796666666667,26701.0
2023-09-29,2023,200D030G094H0400,NIG CREEK,57.08343611111111,-121.73393888888889,13578.98
2023-09-29,2023,100051207915W600,DAWSON CREEK,55.81253611111111,-120.16795833333333,28255.0
2023-09-29,2023,100142807814W600,DAWSON CREEK,55.812355555555555,-120.16797222222223,30103.0
2023-09-29,2023,100112807814W600,DAWSON CREEK,55.812266666666666,-120.16798055555556,33789.0
2023-09-28,2023,102051207915W600,DAWSON CREEK,55.812625,-120.16795277777778,20569.0
2023-09-28,2023,200D029G094H0400,NIG CREEK,57.08351666666667,-121.73365,12879.1
2023-09-26,2023,200B009G094H0400,NIG CREEK,57.083397222222224,-121.73408333333333,15036.88
2023-09-26,2023,200C037H094B0800,ALTARES,56.36293611111111,-122.08767499999999,24022.66
2023-09-26,2023,203A015H094B0800,ALTARES,56.362972222222226,-122.08752777777778,25332.55
2023-09-26,2023,204A015H094B0800,ALTARES,56.36300833333333,-122.08738055555555,24075.15
2023-09-24,2023,202A059H094B1600,GUNDY CREEK,56.858869444444444,-122.08009722222222,12214.0
2023-09-24,2023,200C028G094H0400,NIG CREEK,57.083558333333336,-121.73350555555555,11267.64
2023-09-23,2023,203C049H094B1600,GUNDY CREEK,56.858891666666665,-122.08033888888889,8529.8
2023-09-23,2023,202D079B094H0400,NIG CREEK,57.08353888888889,-121.73357777777778,8256.5
2023-09-23,2023,200A059H094B1600,GUNDY CREEK,56.858847222222224,-122.07985277777777,12854.8
2023-09-23,2023,203A059H094B1600,GUNDY CREEK,56.85886388888889,-122.08001666666667,12929.8
2023-09-21,2023,203D059H094B1600,GUNDY CREEK,56.85884166666667,-122.07977222222222,15609.4
2023-09-19,2023,102152208219W600,SEPTIMUS,56.11671944444444,-120.82495833333333,812.0
